Sentiment,SentimentText
4,"@AmericanAir Thanks for asking On second plane after maintenance issue, for flight from ORD to LIT. Sitting at gate in very very warm plane"
0,"@AmericanAir hey ho its not me losing any money (only you) just next make sure you stick to the ""flyers right's booklet"""
2,@AmericanAir please dm me
0,@AmericanAir Trying for 20 hrs to reach agent. Must make change that can't be done on web by 11:59 PST. Had to Cancelled Flight revs ystday.
0,"@AmericanAir Oh, and losing my luggage #ridiculous # angrybird # where'smybag"
4,@AmericanAir great job and great service in and out of SDF this weekend during the winter storm.
0,@AmericanAir please get it together and find my husbands luggage! You're ruining his ski trip to Aspen! 3rd day no luggage.
0,"@AmericanAir but don't you worry... @Delta took good care of me... Your loss, their gain."
4,@AmericanAir welcome anyone who works in those conditions deserves a thank you even though I am other side of #Atlantic lol xx
2,@AmericanAir could you check if there is SWU (typo in last post) space on AA199 MXP-JFK Feb 28th? Thanks
2,@AmericanAir could you check if there is SVU space on AA199 MXP-JFK Feb 28th? Thanks
4,"@AmericanAir Thanks gang! Mind if I ask, do you handle all of your Social Media in house?"
0,@AmericanAir sure is. What's more frustrating is being stranded at the airport with our fate in your hands.
0,@AmericanAir thanks for telling me my flight got Cancelled Flightled when it wasn't. Now I have a missing luggage because of you. Thanks fam!
4,@AmericanAir yes I have. Thanks
0,@AmericanAir 77min still on hold to chg award travel #sorrynotsorry
0,@AmericanAir Your people on the phone can't see those? And to have it be over $800 difference. That's a poor process then...
4,@AmericanAir i got a new reservation for tomorrow. Thanks!
2,"@AmericanAir I have a couple questions for you, if youâ€™re available for PM?"
2,@AmericanAir Is my friends flight 386 from JAX to DFW Cancelled Flighted?
0,@AmericanAir still not taking calls ?   Storm ended 2 days ago. Be like pats and #doyourjob
4,"@AmericanAir $90 dollar RT ticket to Chicago? Yes, Please!"
2,@AmericanAir Thank you
4,@AmericanAir Let's all have a extraordinary week and make it a year to remember #GoingForGreat 2015 thanks so much American Airlines!!!
0,@AmericanAir not helpful
0,"@AmericanAir you expect us to spend our hard earn $ to fly and make exceptions when you have extra call volume, however, you never make acpt"
2,"@AmericanAir but my friend was told she was able to use her credit with the airline towards one of my flights, then was told she couldn't."
0,@AmericanAir hour and a half after landing bags are finally trickling off. http://t.co/4KbTzVjU3b
2,@AmericanAir well you spelled my name wrong.
0,"@AmericanAir 2 hours now!  No I'm not patient.  Why don't you have a call back feature or pay someone to answer the phone, not tweet #onhold"
0,@AmericanAir please do something about boarding at DCA 35X. Many delays + buses to planes on tarmac despite empty gates. Disorganized mess.
0,@AmericanAir no standby line update online or on app either is troubling
0,"@AmericanAir No. Had to Cancelled Flight my trip. Instead of a $25 future trip voucher, a $25 drink coupon would've been better! #WakingInMemphis"
4,"@AmericanAir thx, just sent the DM"
0,@AmericanAir Unbelievable that I cannot even wait on hold to speak to a human being to resolve my issue!!!!!!!! The system simply hangs up!
0,@americanair thanks to your airline I now have a ruined bag and you refuse to do anything about it.
0,@AmericanAir 4 open kiosks for priority with no line and only 4 open for main check in for ~80-100 ppl
0,@AmericanAir I have the app - after my nonsense flight Cancelled Flightation yesterday I wasn't able to use the app or kiosk today. Hour long line.
0,@AmericanAir Thank u! Did reach out to both and have not had a response yet. Lost and Found goes straight to VM.
0,"@AmericanAir ""bag has not yet been located"". Again, 5th time I've checked it. How can tracking my bag be this hard for your system?"
0,@AmericanAir FYI...call stilling getting dropped.  After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!
0,@AmericanAir @maxfitgirl29 next time fly Southwest...
0,@AmericanAir Still on hold. Way to suck.
4,@AmericanAir Kudos to the crew of Flt 167 today. Specially to Carlton. Loved your new 767-300. Keep up the good work AA!
0,@AmericanAir are flights leaving Dallas right now? In Maui trying to figure out how delayed flight 7 is going to be
0,"@AmericanAir, ask your new colleagues @USAirways how they handled US 728 on 21 Feb. I expect to be made whole again. Check complaint inbox."
0,@AmericanAir get me outta here
0,@americanair just tried calling. got a high call volume at this moment message and then it said goodbye and hung upâ€¦
0,@AmericanAir really appreciate the great customer service... One of your service agents just hung up on me when asking legitimate questions
0,@AmericanAir don't they already know ?  Isn't everyone sharing how nasty the food is? It's not even close to decent.
4,@AmericanAir Thank you. It's much appreciated. We have been on the plane for 90 min now at the gate.
0,@AmericanAir did you guys get rid of the functionality on http://t.co/R1OQAVEO7I to put a reservation on hold for 24 hours? i don't see it
0,"@AmericanAir On hold since 5am. When no one can get to the airport, Cancelled Flight flight, don't make us pay huge fee to change flight."
4,@AmericanAir All of the nicest people in the world work at Admiral's clubs. Gladys in San Juan es mi Amiga
2,@AmericanAir due to road conditions
2,@AmericanAir I was going to change it to tomorrow because I am concerned if the fllight does make I won't be able to leave the airport   1/2
4,"@AmericanAir I love very much your planes, can you please follow me back? It's an amazing bussines!"
0,"@AmericanAir so if your genuine, give me your opinion  on what occurred last night 445 fly  from phl, to mia. No assistance at airport"
0,@AmericanAir How can I get a flight change while in the air? Delays causing a missed connection again. There is 1 seat for Late Flightr
0,@AmericanAir I think 2 weeks of waiting is more than enough time for you to contact me.  This is why you lose customers
0,"@AmericanAir Way to suck at customer service, Dallas is trapped in an ice storm but you didn't Cancelled Flight 7am flight &amp; been on hold all day."
0,@AmericanAir umm unexpected?? Unexpected meaning you guys didn't know you had a major staff shortage ??
0,@AmericanAir Also do you have any way to speak to someone on the phone? Your 1-800 # has been hanging up on me all day.
4,@AmericanAir SFO. Natt (the agent who helped me) really did an awesome job.
0,@AmericanAir I paid seat upgrade b4 the severe weather.  Got booked on another flight but did not get upgrade. Was calling to inquire. HELP!
4,@AmericanAir thanks!
4,@AmericanAir well Done all of you xx
4,"@AmericanAir Thanks. Having issues checking in for flight, please check our DM convo for more info."
0,@AmericanAir You don't care about keeping your customers safe or at least you didn't care about my sister
0,@AmericanAir maybe you should stop tweeting and start calling. Or make it available for people to wait on-hold instead of hanging up on us.
0,"@AmericanAir, that's not the point. Say its $1300 at the counter when I clearly see $500 on your site? AA agent was @ a loss 4 words, too"
0,@AmericanAir When will callers from the East Coast be able to speak to an actual human for reservation support? All agents busy call Late Flightr..
4,@AmericanAir My father loved working for you as well as PanAm
0,@AmericanAir 249 EWR - DFW is now stopping BNA to refuel 4 bad weather? Are YOU just trying to get the plane closer 2 DFW then Cancelled Flight on us?
0,"@AmericanAir is there something wrong with the website? no matter what flight I select, it says it's no longer available."
0,@AmericanAir now you're sending a gate agent to talk to us? Joke of an airline. Thanks for ruining my vacation. #neverflyAAagain
4,@AmericanAir  CXL flight. rebooked 2 PAX no problems. Thank you and everyone at AA for helping us all out!
0,@AmericanAir we have been sitting on the plane for over an hour. unacceptable. you have a complete disregard for customer service.
2,@AmericanAir I wrote down the evoucher number. I got rid of the voucher when I purchased air fair
0,@AmericanAir Only fluctuated because aa took 2 hrs to call me back.Ended up paying (extra) in $US so above statement not true
2,"@AmericanAir @MattThomasNews When did American Airlines start flying to and from Siberia? Wait, this is the USA? Oy!"
2,@AmericanAir followback
2,"@AmericanAir Hahaha.... ""Meanwhile in Russia...."""
4,@AmericanAir thanks for keeping us safe
0,"@AmericanAir There was no one from #AA at the #woase2015 event @HelsinkiAirport
Lots of info available of #winterops"
2,"@AmericanAir is that the ""record locator""?"
0,@AmericanAir you keep returning my call and hanging up when I answer? Help reFlight Booking Problems a flight!
0,@AmericanAir been calling for over 24hrs now and getting no where but told to call back by the automated system is extremely frustrating
0,@AmericanAir just sad that even after spending so much on tickets all I wanted was for my wife to still go with her sister and no help
0,@AmericanAir @USAirways you can help by now finding my baggage!!  Reply to me ASAP with who I can direct details to.
2,@AmericanAir no. Prebook flight for wife's 40th bday in NO. I recently have had surgery and can't travel. Won't let another go in my place
0,"@AmericanAir 4hrs Late Flightr i get a call back, and immediately disconnected"
4,"@AmericanAir My pleasure, next AA flight - this Wednesday to Milan, Italy for @MIDOExhibition -- See you then! :)"
0,@AmericanAir your team rebooked my Cancelled Flightled AA flight on a different airline. New airline has no such Flight Booking Problems. Flight is this evening.
0,@AmericanAir why have I been on hold for almost 3 hours? This is ridiculous
0,@AmericanAir I don't like making a scene but this hasn't been addressed properly. Please have them do that.
4,@AmericanAir THANK YOU FOR ALL THE HELP!  :P You guys are the best.  #americanairlines #americanair
0,@AmericanAir @derekc21  Hello any one out there ? have you forgotten me ?  I need a  luggage # for BA.  Your dropping the ball here .
0,@AmericanAir am on hold for the 2nd time today. Need help with confirming the new flights you arranged for me. Can you expedite this?
0,@AmericanAir served the nastiest food Ive ever seen yesterday.Rubber chicken in slime. The ENTIRE cabin sent their food back.FAs can confirm
0,@AmericanAir  terrible response! How about someone picking up the phone and calling me...It is now 49 Hours with no luggage
0,@AmericanAir really
0,@AmericanAir how can I when system always hangs up on me?
2,@AmericanAir DM sent
4,@AmericanAir exceptional customer service from AA - my misplaced item was waiting for me at checkin followed by a smooth flight. Thank you!
0,"@AmericanAir in line at SFO. Customer service is rude, disorganized, and congested. Very dissapointing."
0,@AmericanAir HELP! Attempting to Cancelled Flight a flight but can't get thru 800 number. Call gets dropped when saying Agent. flight is 2/24.
2,@AmericanAir okay. I just sent it.
0,@AmericanAir @EdPlotts don't bother trying to get anywhere with their customer service team either as take 2+ months and counting to reply
4,@AmericanAir thanks.....
0,"@AmericanAir seriously, you treat your passengers like shit."
0,@americanair 30 minutes since landing - flight 1531 from Miami and no luggage- what's the delay
0,"@AmericanAir got it, so it's just paying extra not to sit in the way back. Awesome. Never again."
0,"@AmericanAir Define ""sincerely"". Your actions do not reflect what you're saying in a poor attempt to redeem yourselves on social media."
2,"@AmericanAir I'd like to explore both options, and what the cost might be to change the date and destination."
2,"@AmericanAir #AmericanView
The view of Oregon from seat 31F, flight AA1469 2/22/15 http://t.co/t9JBN9WZtq"
4,"@AmericanAir will award me 50,000 air miles!!! Yes I am going to take a vacation! 
#thanksamericanairlines"
0,"@AmericanAir follows the Talent PM of #BDSM porn site http://t.co/UQGW6qsFFU. New ""Economy Dungeon"" class coming? http://t.co/pl9Sop5IHu"
0,@AmericanAir @usairways who is the next stop after customer service.
0,@AmericanAir you said this last time. It doesn't take 6 weeks to reply to an email.
4,"@AmericanAir sure, thank you!"
2,@AmericanAir I need some help. My record locator is bringing up TWO different flights in your system. One op by AA &amp; one from US Airways.
0,@AmericanAir I'm trying to make a reservation with a &lt; 2 year old lap child. Don't see any option online. How do I proceed with reservation?
0,"@AmericanAir 45min wait to get de-iced in Tulsa.Not good service.Looks like everyone will miss connections, not due to weather. Fight is on"
0,@AmericanAir my flight 1337 is Cancelled Flightled.  Can you let me know what my new flight info is?
0,@AmericanAir ...why would you sell seats for a 7 hour flight with half of the legroom occupied by an escape raft? http://t.co/DTHEyOFXrB
2,@AmericanAir dmed back
2,"Yessir RT â€œ@AmericanAir: @yourlocalnyer Good morning, Rob. We're showing the flight to sunny Mexico just pushed off the gate.â€"
0,@AmericanAir My flight through Dallas was Cancelled Flightled and I talked to reservations agent and got a new flight but have not received an email
0,@AmericanAir #last #flight #ever on #AA. You botched this weather delay to the point of absurdity. I'd pay more to fly @Delta
0,"@AmericanAir - I'd be happy to hold on the phone, but your phone system is not allowing that and simply hangs up."
0,"@AmericanAir Trying desperately to rebook my moms flight. Waited 10 hours for callback, got disconnected and they didnâ€™t call back. #help"
0,"@AmericanAir Thanks but don't understand why they couldn't have used the tug at the next gate over, ground crew took a break? #unacceptable"
0,@AmericanAir That will be the third time I have been called by 800-433-7300 an hung on before anyone speaks. What do I do now???
0,@AmericanAir now the second flight I was put on was Cancelled Flightled with no explanation!! Missed my first meeting!!#outragedðŸ˜¡ðŸ˜¡
0,@AmericanAir How clueless is AA. Been waiting to hear for 2.5 weeks about a refund from a Cancelled Flightled flight &amp; been on hold now for 1hr 49min
4,@AmericanAir F-A-N-T-A-S-T-I-C!! thanks again for coming thru with great customer service!
0,"@AmericanAir No! We departed 24 hours Late Flightr, with a crazy crew. One of the lady simply freaked out and got away from job before departure."
0,@AmericanAir Don't require us to memorize a five-word phrase and remember it after we hear another six million options
0,@AmericanAir 2 months and still no exec platinum member cards. What gives?
0,"@AmericanAir For the love of all that is holy, if your automated phone system is going to give like 8 options, give numerical shortcuts"
0,@AmericanAir you can tweet but not call! You're like a bad boyfriend!
4,.@AmericanAir @TyWinter it's really the small things--the details--that make an excellent experience or a really irritating one.
4,@AmericanAir Thanks! Great stuff! I can only imagine how jammed everything is.
0,@AmericanAir @British_Airways trying to speak with an agent about my flight to London tonight but can't get anyone from AA.  Can you help?
0,"@AmericanAir Oh,i already have turned  itover to them, but apparently losing someones bag on their honeymoon doesn't require accountability"
0,@AmericanAir I've been trying to reach your customer service for TWO days. I have received zero response. Never traveling AA again.
0,@AmericanAir 6 hours to get backs back after being sat on a plane for 4 hours to have flight Cancelled Flightled with only one small drink
0,@AmericanAir @CNN @nbsnewsr @cnnbrk except you aren't working with her @AmericanAir youve done nothing to help
2,@AmericanAir need help on a reservation. Can you follow so that I can DM details? Thanks!
0,@AmericanAir you need to have a look at your handling of flight 106 and 104. Company of yours size should have protocols in place to help
0,@AmericanAir literally just stopped allowing people to wait in line for customer service. Incredible. From worst to no customer service.
0,@AmericanAir We've 15 official complaints signed by #AmericanAirlines Lima supervisor. Customer Relations pls compensate 4 the 10-hour delay
0,@AmericanAir I need to rebook and I cannot get an agent. Can you help?
0,@AmericanAir back in UK now no thanks to your staff that wouldn't me or the other passengers stranded. Just laughed at us
0,"@AmericanAir followed. I tried to @USAirways record locator number, gave me an error code"
0,"@AmericanAir Well if you won't let me handle my reservation/change online, &amp; your Reservation call # hangs up on me wtf do I do?? Bullshit."
4,"@AmericanAir Yay, thanks! Appreciate the help, I know it's NUTS right now with the cold and ice!"
0,@AmericanAir received an email requesting I call about a res. but I keep getting kicked off of your phone system. Help?
2,@AmericanAir need help changing a flight. Please dm
0,@AmericanAir flight Cancelled Flightled and was trying to reschedule but 800 number just says to call back
2,@AmericanAir Will my us air points now be combined with yours?
0,"@AmericanAir and feel free to email me mikehertz7@gmail.com - don't worry, we're not going anywhere but this damn Tarmac for a bit!"
2,@AmericanAir research buddy. Read my previous tweets and get some context.
0,@AmericanAir you have said the same thing to me over and over again but phrased differently. How about some actual help?
0,@AmericanAir because your plane's toilet wasn't working and they needed gas. This is flight 1081 leaving Dulles going to LAX. Do some...
0,@AmericanAir you're not finding it bc @united  rebooked us on your airline when they realized they couldn't get us home - and we're at ORD
2,@AmericanAir is 2513 and 1555 on time or Cancelled Flightled?
4,@AmericanAir Thank you.
0,@AmericanAir boarded flight 2334 at 8:30am.  Now 11:40.  Still sitting on runway.  Lots o fun
0,@AmericanAir Funny you should say that. I have been monitoring since January 1st. No change in availability. #fakeawards #LUVisbetter
2,@AmericanAir done.
2,@AmericanAir would it be possible to change my flight on your website? Many thanks
0,@AmericanAir flight home Cancelled Flightled today.  Any way we can get another flight to NYC from Texas? 4 hour wait for a call back from airline
0,@AmericanAir @justynmoro I totally agree.  You get the automatic phone attendent that goes NO WHERE and hangs up.  Lousy service!
2,@AmericanAir this receipt doesn't show the evoucher value nor does it mention having used an evoucher
0,@AmericanAir I've been trying to call your reservations desk for past 12 hours and can't get through.  This is not what I expected.
0,@AmericanAir customer service is terrible.Been waiting 6 weeks for a reply to an email. Not helpful at all and keep brushing off problems!
0,@AmericanAir it's taken care of already. I've come to expect this level of horrible service from you time and time again
0,@americanair why am I not being given a callback option??! Why has this service been turned off?
0,"@AmericanAir I was flying today to MTY Mex at 9:30am but still appear Cancelled Flight, Where can i talk for another flight?"
0,"@AmericanAir You didn't call, did you. Try it, and then you'll understand.  It's not possible to reach an agent,I don't know what else to do"
0,"@AmericanAir Ok. We will probably Cancelled Flight our flights then, take a refund, and get home another way. Wednesday won't work for us."
2,@AmericanAir  that's what I am hoping for
0,"@AmericanAir Also, I have to wait more than 2 hours before I can speak to someone on the phone?  I can't wait 2 hours.  :("
0,@AmericanAir make that 7hours now
4,"@AmericanAir me too. Despite the chaos, I'm still grateful for a flight home âœˆï¸"
0,@AmericanAir How am I supposed to Cancelled Flight it if I can't do it online?  I don't want to lose all the funds on the ticket.  HELP!!! :(
0,@AmericanAir poor customer service is just unacceptable.. Also how bout the surfer on the front of your website. #noloveforsurfers #pretend
0,@AmericanAir I need HELP!  I'm trying to Cancelled Flight a flight before it takes off but I can't get a hold of ANYONE because all lines are busy.
4,@AmericanAir it's always nice coming home but I wish you'd fly LAX-MAD and keep me away from Iberia ðŸ˜œâœˆï¸ #GoingForGreat
0,@AmericanAir Trying  to Cancelled Flight fligt 2321 O'Hare to Dallas 12:17pm. High call volume no one answer. Online no confirmation. #thankU
0,@AmericanAir No I was not given the choice by the rep Meelan (UK AA Contact Center) to escaLate Flight to a supervisor and had to book with change
0,"@AmericanAir Retrain in Customer Service first, make proper adjustments when Cancelled Flightling flights. Own up to your Mistakes."
0,@AmericanAir wish you had a better mobile app.  You should look at the app from @united as it is much more seemless to check in
0,@AmericanAir delayed flight six hours. Missed international connection= extra night in a hotel and still have to pay for a 15lb surfboardbag
2,@AmericanAir dmed the name
0,"@AmericanAir no vouchers 4 Cancelled Flighted flight due 2 weather. Today's issue, broken tire. No vouchers cause tire was broken by weather. #nomoAA"
0,@AmericanAir worst airline! You Cancelled Flight our flight and don't even let us know even though we are traveling with children.
0,"@AmericanAir long mait. Repair wait at gate - Capt Said ""paperwork formality""- forced to check bag rudely-returning CC reader doesn't work"
0,@AmericanAir One hour to check in is 45 minutes too long. MIA FAIL.
0,@AmericanAir thx for showing me that your Twitter appreciates me more than your employees. Sure another airline would like my $1300 #nohotel
4,"@AmericanAir thanks! a response is better than nothing at all {ahem, @USAirways}"
0,@AmericanAir I can't get through to a customer rep to help me out. This is the only option I have got.
4,@AmericanAir those were snacks we left on purpose for your team. :) for being so helpful this morning at the desk and on the phone!
2,@AmericanAir flight 353
0,@AmericanAir She could even see that I had tried to make the transaction but wouldn't offer me the price I'd tried to purchase it at.
0,"@AmericanAir @USAirways ""ma'am if you have a complaint you should visit our customer service desk"" {sees line ~45 people deep}"
0,@AmericanAir @united we'll have time and they aren't doing a damn thing. I'm the guy in the winter hat and frowny face
0,"@AmericanAir So much for Status, EP and 1.5 million miles.  Revenue First class ticket and Im sitting in Coach thanks your rude CS staff"
0,@AmericanAir @united just deplaned at O'Hare gate K13. Why don't you send a customer service rep to discuss my situation? God knows...
0,@AmericanAir I DM'd you. Anything you can do?
0,"@AmericanAir By the time the 2 hrs passed before I got a call back, the ticket was more $$. It wasn't my fault yet I had to pay extra"
0,@AmericanAir this is all i gotta say to y'all &amp; your staff... for real http://t.co/rKPRxTGvfL
0,"@AmericanAir No, it wouldn't let me complete transaction because it was one way from Barbados to NYC"
0,@AmericanAir: my brother's flight into DFW was Cancelled Flightled yesterday. Are you flying from ONT to DFW today?
0,"@AmericanAir the customer service today is unsat, Flight cnx, not notified, called for 6 hours and the phone line does not even let me hold"
0,@AmericanAir refund
0,@AmericanAir I'm still patiently waiting for a response to my complaint email on Fri. What is the normal response time?
0,@AmericanAir the flight I'm trying to change is in 4 hours and I've been trying to reach an agent for 72 now. THIS IS UNBELIEVABLE.
0,"@AmericanAir Why is it ok that no-one can help me with the bag you lost on my honeymoon 3months ago, this is not responsible or professional"
0,"@AmericanAir SJC-&gt;LAX. After the fourth time, I gave up!"
0,@AmericanAir my flight to San Angelo via Dallas from Orlando Cancelled Flighted help! On hold and disconnect
0,@AmericanAir @_Lucy_May surely much better to let us all share the feedback unless you have something to hide?
0,@AmericanAir your staff at JFK airport are discussing the way we we're left stranded
0,@AmericanAir Can you add my KTN to an existing reservation? It's not letting me add it online....
0,@AmericanAir still no response from AA. great job guys!
2,@AmericanAir I need help Cancelled Flighting an upcoming flight made with AAdvantage miles. Record locator HFJKTO. Can someone please assist?
0,"@AmericanAir confused at the definition of a ""preferred seat."" I paid extra for one and got a regular seat with no legroom. Unimpressed."
2,@AmericanAir Lost black wallet at #DallasAirport.I was on flight 2208 to CLE.Would appreciate ur help. Last I used it at @Starbucks on A20.
2,"@AmericanAir Thank you, but I'll be Cancelled Flighting my return flight, as I've already rebooked with another airline so I can get home today."
2,@AmericanAir fl 249 to DFW is leaving Newark on time but is going to Nashville first.  Will I get stuck in Nashville?
0,"@AmericanAir Howdy, having trouble getting rebooked after flight Cancelled Flightled. Can't get thru via phone and Web erroring out. Can you help?"
0,@AmericanAir Oh yea? That's it? C'mon buddy! Bring your special friend @united to the conversation - they seem to be doing NOTHING AT ALL
0,@AmericanAir why are there only 2 agents at domestic check in at MIA?! WTF? Huge lines and many people with Cancelled Flightled flights.
0,@AmericanAir I was told I had a 20minute wait time after waiting hours. And an hour has gone by. This is ridiculous
0,@AmericanAir I dmed
0,@AmericanAir don't see response!
4,"@AmericanAir gotta love those skycaps, solving problems faster than anyone else in the terminal. And they did it with a smile on their face"
0,@AmericanAir you guys need to educate your employees on what a pink tag is AND STOP LOSING MY GUITAR FOR THE 10 THOUSANDTH TIME!
0,@AmericanAir pretty frustrating when you can't even stay on hold to get help after a flight Cancelled Flightation!
0,"@AmericanAir @united You're both equally terrible, and I'm going to fight until I get complete satisfaction for how we were mistreated"
0,"@AmericanAir @united wrote back saying 'it's been a challenging week...that's for sure"" - no shit."
0,"@AmericanAir @united contact me, or do something to alleviate this terrible, terrible service. But no, your 22 year old social media guru"
0,"@AmericanAir @united week is going to make up for anything, or put me at ease.  You should be asking me how you can fix things, how to..."
0,@AmericanAir @cnnbrk they didn't address the assult or drinks spilled on her  the drunk passenger had to have a wheelchair to get off plane
0,"@AmericanAir @united and a complete lack of faith in your companies. It's really a shame that you think telling me ""it's been a challenging"""
0,@AmericanAir Priority baggage evidently means it comes out last
0,"@AmericanAir @united getting us to where we need to be. This is not acceptable. Not to mention, Cancelled Flighting meetings/interviews for my client"
0,@AmericanAir between your airline and @united I've now spent three extra days traveling (DOMESTIC) and spent hundreds of dollars...
0,"@AmericanAir has the worst flights and customer service, this is the second time I've been Cancelled Flighted. Gotta pay for hotel and find rides now."
0,"@AmericanAir flight from DC to LA, not to mention fix the circuit breaker in our bathrooms because this plane is as old as me..."
0,@AmericanAir what an incredibly arrogant thing to say while I sit here at O'Hare waiting for your incompetent airlines to refuel on a...
2,@AmericanAir why is it from June 1 thru December 31 there are no bus/first milesaaver awards available from cun to nyc? #Explain #whyfly
0,@AmericanAir @cnnbrk she tried they are not doing anything said they would talk to stewardess about serving drunks drinks how does that help
0,@AmericanAir please improve business extra flight reservation process. can't book online?  what century are we in? 25 min+ on hold
0,@AmericanAir I tried already and I am on the waiting list for a call back #2hourwaitsucks
0,@AmericanAir the most stressful morning and still had to pay to check a bag. LAX is a madhouse with a lot of angry customers. Yikes
2,"@AmericanAir its only 1500 characters, i will respond via formal letter. Trust me, I have plenty to say."
0,"@AmericanAir as of now, will do my best to never fly w/ #AmericanAirlines ever again. Y'all have made this a day to remember."
0,"@AmericanAir 4 phone calls, 2 hrs of being sent back &amp; forth between two lines in the terminal and it's the skycap that finds a solution"
0,@AmericanAir Thanks for the response.Tough night for all involved. Our flight got Cancelled Flightled as we started taxiing down the runway.
0,@AmericanAir what response? Is our flight out of Montrose Cancelled Flightled or not?
4,@AmericanAir thank you for responding rather quickly btw
2,@AmericanAir the saga continues..
0,@AmericanAir thanks for the DM rescheduling. Unfortunately your operations process at LAX is chaos &amp; the reps refused to print the ticket
4,@AmericanAir ok thank you!
2,@AmericanAir could you guys follow me so I can dm yall please
0,@AmericanAir Cancelled Flighting my flight today because of weather in Dallas without being charged?
0,@AmericanAir No. I was told I got put on another flight and that I would get an email. Still haven't gotten one yet.
0,@AmericanAir Please try it yourself - call 1-800-433-7300 and see what happens... then you'll understand.  #allrepresentativesbusy #nooption
4,@AmericanAir Thank You! CC: @packermama1
0,"@AmericanAir I tried to check in, but they redirect me to call in to @USAirways, which I also can't get into contact with"
0,@AmericanAir flight delayed 3 times today due to flight officer. 4333 from pit to ord. 5 hour delay to date. #bademployeeproblem?
0,"@AmericanAir --(pt 2) and the AA reservations phone number has been less than helpful, telling me to change things online when I can't."
0,@AmericanAir yes but not with much help from you guys
4,@AmericanAir thank you for NOT Cancelled Flighting all flights and putting my husbands life in danger driving in this weather. #safetyfirst
0,"@AmericanAir Are there any travel advisories for Toronto, ON today? I can't access anything regarding international travel on your website--"
0,"@AmericanAir I understand that. But 14 hours Late Flightr, I still haven't heard a word! How can you plan your week with no zero information!"
2,"@AmericanAir two were non revs, right?"
2,@AmericanAir check your DM please
4,@AmericanAir finally called! Can't get met Seattle so refund will be processed. Thanks
0,"@AmericanAir My reservation is on hold, not me.  Wish I was on hold but that's not possible with the phone issues at #americanair"
0,@AmericanAir the app doesn't allow Canadian address. I used the mobile Canadian site and it will not let you select a passenger.
0,@AmericanAir You are having phone issues.  Please fix it!!!!
0,"@AmericanAir I can't!!!  No one can't get to ""hold"".  You can't get past the automated reply.  It hangs up on you.  #FRUSTRATED"
0,@AmericanAir trying to get home is beyond complicated. It's should not be this hard. Students are split up and we will not fly AA ever again
0,@AmericanAir is your website down? I haven't been able to check in to my flight all morning.
2,@AmericanAir can you tell me why flight 1542 from dfw to phl was Cancelled Flightled for tomorrow?
2,@AmericanAir how we looking? We going to be able to get out on time? #flight353
0,@AmericanAir My boyfriend was supposed to be home Saturday but his flight from DC was Cancelled Flightled yet again. Please get him home!
0,@AmericanAir I tried that &amp; they have been disrespectful not professional &amp; my 2nd flight been Cancelled Flighted I have to get home for a surgeryHELP
0,@AmericanAir - answer the phones.  Trying to change a reservation and haven't been able to get a human to pick up in two days.
0,"@AmericanAir now because you couldn't add my ktn, which I asked for numerous times and no one answers the phone, I missed my flight!!#upset"
0,"@AmericanAir flight US1562 from RIC2DFW was Cancelled Flightled yesterday &amp; I was on hold w/ cust. service from 6-10pm EST...4 hours, no answer..."
0,@AmericanAir got off the phone w/ rep now flight has disappeared. Locator IRRLCD she said I was rescheduled. Help please.
0,@AmericanAir =UNAmerican Airlines just lies and poor customer services...
2,@AmericanAir thank you
0,@AmericanAir they @cathaypacific @cathaypacificUS can't even tell me what country they are in ðŸ˜¥ðŸ˜¥
2,"@AmericanAir I sent you a DM, can you please help."
4,@AmericanAir awesome flight this morning on AA3230! Awesome crew and even landed early!
0,@AmericanAir yes. Just sayin' that was a particularly poorly handled situation.
0,"@AmericanAir I had to pay extra $$ cos that flight was ""no longer available"" just because it wouldn't accept my US Card for a 1 way into NYC"
0,@AmericanAir - And @AirSouthwest  had a flight from Chicago to Buffalo about an hour before our flight -- do they not care about safety?
0,@AmericanAir can you?
0,@AmericanAir Could have voided the ticket since it was &gt; 24hrs since Flight Booking Problems. Are you going to waive the fees? Still can't get through.
0,"@AmericanAir - So does that mean your other flights going into Buffalo from other locations, you don't care about their safety?"
0,"@AmericanAir I've been in line for over half hour trying to see a representative, now I might even miss the next flight too, unacceptable"
0,@AmericanAir been trying to speak to agent for 24hrs about my Cancelled Flightled flight but reps always busy. how do I get ahold of you?
2,@AmericanAir Please follow me.
2,@AmericanAir Any way that we could look at other options for today?
0,@AmericanAir you're almost as bad as @united
0,@AmericanAir @USAirways use the app you say?? http://t.co/WnY9TzsR8N
0,@AmericanAir there is two hour wait
0,@AmericanAir can't get thru to anyone on phone
0,"@AmericanAir  when do you anticipate decisions for Cancelled Flightlations at DFW tomorrow morning? Need to rearrange hotel reservations, etc. ASAP!"
2,@AmericanAir I saw it finally come through on the mobile app. However it's for tomorrow and I have meetings tonight that I'm trying to make.
0,@AmericanAir I've been calling your 1800 # all morning to change my name for an upcoming trip but am not able to get through. Please advise!
0,"@AmericanAir @USAirways ""but I take meds that make me severely dehydrated"" {sigh}"
0,"@AmericanAir dm me your email address,  I will tell you my ordeal, then you tell me what you think is fair"
0,@AmericanAir I did set up notifications through AA &amp; Us airways. still nothing
0,@AmericanAir how can I get travel question answered quickly... Online and calling not helping with this busy day
